"SITECODE","SYEAR","PLOTPID","CELLID","FIELDNAME","VALUE"
"T03",2011,281,9,"VEG_SPEC",990
"T03",2011,281,9,"VEG_SPEC",1095
"T03",2011,281,9,"VEG_SPEC",1368
"T03",2011,281,10,"VEG_SPEC",51
"T03",2011,281,10,"VEG_SPEC",118
"T03",2011,281,10,"VEG_SPEC",122
"T03",2011,281,10,"VEG_SPEC",158
"T03",2011,281,10,"VEG_SPEC",990
"T03",2011,281,10,"VEG_SPEC",1368
"T03",2011,311,1,"VEG_SPEC",22
"T03",2011,311,1,"VEG_SPEC",51
"T03",2011,311,2,"VEG_SPEC",22
"T03",2011,311,2,"VEG_SPEC",51
"T03",2011,311,2,"VEG_SPEC",932
"T03",2011,311,2,"VEG_SPEC",1136
"T03",2011,311,2,"VEG_SPEC",1794
"T03",2011,311,2,"VEG_SPEC",2614
"T03",2011,311,2,"VEG_SPEC",4319
"T03",2011,311,3,"VEG_SPEC",51
"T03",2011,311,3,"VEG_SPEC",652
"T03",2011,311,3,"VEG_SPEC",1794
"T03",2011,311,3,"VEG_SPEC",2614
"T03",2011,311,3,"VEG_SPEC",4319
"T03",2011,311,4,"VEG_SPEC",51
"T03",2011,311,4,"VEG_SPEC",652
"T03",2011,311,4,"VEG_SPEC",1794
"T03",2011,311,4,"VEG_SPEC",2614
"T03",2011,311,4,"VEG_SPEC",4319
"T03",2011,311,5,"VEG_SPEC",51
"T03",2011,311,5,"VEG_SPEC",52
"T03",2011,311,5,"VEG_SPEC",652
"T03",2011,271,4,"VEG_SPEC",1136
"T03",2011,271,5,"VEG_SPEC",51
"T03",2011,271,5,"VEG_SPEC",630
"T03",2011,271,5,"VEG_SPEC",652
"T03",2011,271,5,"VEG_SPEC",932
"T03",2011,271,5,"VEG_SPEC",1136
"T03",2011,271,5,"VEG_SPEC",2600
"T03",2011,271,6,"VEG_SPEC",51
"T03",2011,271,6,"VEG_SPEC",522
"T03",2011,271,6,"VEG_SPEC",630
"T03",2011,271,6,"VEG_SPEC",652
"T03",2011,271,6,"VEG_SPEC",932
"T03",2011,271,6,"VEG_SPEC",1136
"T03",2011,271,6,"VEG_SPEC",4319
"T03",2011,271,7,"VEG_SPEC",51
"T03",2011,271,7,"VEG_SPEC",630
"T03",2011,271,7,"VEG_SPEC",652
"T03",2011,271,7,"VEG_SPEC",932
"T03",2011,271,7,"VEG_SPEC",1136
"T03",2011,271,7,"VEG_SPEC",1638
"T03",2011,271,7,"VEG_SPEC",4319
"T03",2011,271,8,"VEG_SPEC",51
"T03",2011,271,8,"VEG_SPEC",499
"T03",2011,271,8,"VEG_SPEC",630
"T03",2011,271,8,"VEG_SPEC",932
"T03",2011,271,8,"VEG_SPEC",1794
"T03",2011,271,9,"VEG_SPEC",51
"T03",2011,271,9,"VEG_SPEC",630
"T03",2011,271,9,"VEG_SPEC",652
"T03",2011,271,9,"VEG_SPEC",932
"T03",2011,271,9,"VEG_SPEC",1136
"T03",2011,271,10,"VEG_SPEC",51
"T03",2011,271,10,"VEG_SPEC",630
"T03",2011,271,10,"VEG_SPEC",652
"T03",2011,271,10,"VEG_SPEC",932
"T03",2011,271,10,"VEG_SPEC",1136
"T03",2011,274,,"Q1",130
"T03",2011,277,1,"VEG_SPEC",1
"T03",2011,277,1,"VEG_SPEC",3122
"T03",2011,277,2,"VEG_SPEC",1
"T03",2011,277,2,"VEG_SPEC",516
"T03",2011,277,3,"VEG_SPEC",1
"T03",2011,277,4,"VEG_SPEC",1
"T03",2011,277,5,"VEG_SPEC",1
"T03",2011,277,6,"VEG_SPEC",1
"T03",2011,277,7,"VEG_SPEC",1
"T03",2011,277,8,"VEG_SPEC",1
"T03",2011,277,8,"VEG_SPEC",3046
"T03",2011,277,8,"VEG_SPEC",4319
"T03",2011,277,9,"VEG_SPEC",1
"T03",2011,277,9,"VEG_SPEC",52
"T03",2011,277,9,"VEG_SPEC",4319
"T03",2011,277,10,"VEG_SPEC",1
"T03",2011,277,10,"VEG_SPEC",499
"T03",2011,277,10,"VEG_SPEC",605
"T03",2011,277,10,"VEG_SPEC",4319
"T03",2011,281,1,"VEG_SPEC",51
"T03",2011,281,1,"VEG_SPEC",122
"T03",2011,281,1,"VEG_SPEC",681
"T03",2011,281,2,"VEG_SPEC",51
"T03",2011,281,2,"VEG_SPEC",52
"T03",2011,281,2,"VEG_SPEC",122
"T03",2011,281,2,"VEG_SPEC",173
"T03",2011,281,2,"VEG_SPEC",990
"T03",2011,239,8,"VEG_SPEC",51
"T03",2011,239,8,"VEG_SPEC",652
"T03",2011,239,9,"VEG_SPEC",51
"T03",2011,239,9,"VEG_SPEC",652
"T03",2011,239,10,"VEG_SPEC",51
"T03",2011,239,10,"VEG_SPEC",652
"T03",2011,243,1,"VEG_SPEC",51
"T03",2011,243,1,"VEG_SPEC",680
"T03",2011,243,1,"VEG_SPEC",1136
"T03",2011,243,1,"VEG_SPEC",4319
"T03",2011,243,2,"VEG_SPEC",51
"T03",2011,243,2,"VEG_SPEC",1136
"T03",2011,243,2,"VEG_SPEC",4319
"T03",2011,243,3,"VEG_SPEC",51
"T03",2011,243,3,"VEG_SPEC",680
"T03",2011,243,3,"VEG_SPEC",1136
"T03",2011,243,3,"VEG_SPEC",1137
"T03",2011,243,4,"VEG_SPEC",51
"T03",2011,243,4,"VEG_SPEC",1136
"T03",2011,243,4,"VEG_SPEC",1137
"T03",2011,243,4,"VEG_SPEC",4319
"T03",2011,243,5,"VEG_SPEC",499
"T03",2011,243,5,"VEG_SPEC",3292
"T03",2011,243,5,"VEG_SPEC",4319
"T03",2011,243,6,"VEG_SPEC",51
"T03",2011,243,6,"VEG_SPEC",680
"T03",2011,243,6,"VEG_SPEC",1136
"T03",2011,243,6,"VEG_SPEC",1137
"T03",2011,243,6,"VEG_SPEC",4319
"T03",2011,243,7,"VEG_SPEC",51
"T03",2011,243,7,"VEG_SPEC",680
"T03",2011,243,7,"VEG_SPEC",1136
"T03",2011,243,8,"VEG_SPEC",51
"T03",2011,243,8,"VEG_SPEC",4319
"T03",2011,243,9,"VEG_SPEC",51
"T03",2011,243,9,"VEG_SPEC",1136
"T03",2011,243,9,"VEG_SPEC",4319
"T03",2011,243,10,"VEG_SPEC",51
"T03",2011,243,10,"VEG_SPEC",123
"T03",2011,243,10,"VEG_SPEC",1136
"T03",2011,243,10,"VEG_SPEC",4319
"T03",2011,271,1,"VEG_SPEC",51
"T03",2011,271,1,"VEG_SPEC",499
"T03",2011,271,1,"VEG_SPEC",652
"T03",2011,271,1,"VEG_SPEC",932
"T03",2011,271,1,"VEG_SPEC",1136
"T03",2011,271,1,"VEG_SPEC",2600
"T03",2011,271,2,"VEG_SPEC",51
"T03",2011,271,2,"VEG_SPEC",568
"T03",2011,271,2,"VEG_SPEC",652
"T03",2011,271,2,"VEG_SPEC",932
"T03",2011,271,2,"VEG_SPEC",1136
"T03",2011,271,2,"VEG_SPEC",2600
"T03",2011,271,3,"VEG_SPEC",51
"T03",2011,271,3,"VEG_SPEC",499
"T03",2011,271,3,"VEG_SPEC",630
"T03",2011,271,3,"VEG_SPEC",652
"T03",2011,271,3,"VEG_SPEC",1136
"T03",2011,271,3,"VEG_SPEC",2600
"T03",2011,271,4,"VEG_SPEC",51
"T03",2011,271,4,"VEG_SPEC",568
"T03",2011,271,4,"VEG_SPEC",630
"T03",2011,271,4,"VEG_SPEC",652
"T03",2011,271,4,"VEG_SPEC",932
"T03",2011,204,7,"VEG_SPEC",51
"T03",2011,204,7,"VEG_SPEC",652
"T03",2011,204,8,"VEG_SPEC",51
"T03",2011,204,8,"VEG_SPEC",652
"T03",2011,204,9,"VEG_SPEC",51
"T03",2011,204,9,"VEG_SPEC",652
"T03",2011,204,10,"VEG_SPEC",51
"T03",2011,204,10,"VEG_SPEC",652
"T03",2011,237,1,"VEG_SPEC",51
"T03",2011,237,1,"VEG_SPEC",499
"T03",2011,237,1,"VEG_SPEC",516
"T03",2011,237,1,"VEG_SPEC",4319
"T03",2011,237,2,"VEG_SPEC",22
"T03",2011,237,2,"VEG_SPEC",51
"T03",2011,237,2,"VEG_SPEC",516
"T03",2011,237,2,"VEG_SPEC",3292
"T03",2011,237,2,"VEG_SPEC",4319
"T03",2011,237,3,"VEG_SPEC",51
"T03",2011,237,3,"VEG_SPEC",516
"T03",2011,237,3,"VEG_SPEC",4319
"T03",2011,237,4,"VEG_SPEC",51
"T03",2011,237,4,"VEG_SPEC",516
"T03",2011,237,4,"VEG_SPEC",652
"T03",2011,237,4,"VEG_SPEC",4319
"T03",2011,237,5,"VEG_SPEC",51
"T03",2011,237,5,"VEG_SPEC",4319
"T03",2011,237,6,"VEG_SPEC",51
"T03",2011,237,6,"VEG_SPEC",516
"T03",2011,237,6,"VEG_SPEC",1136
"T03",2011,237,6,"VEG_SPEC",4319
"T03",2011,237,7,"VEG_SPEC",51
"T03",2011,237,7,"VEG_SPEC",482
"T03",2011,237,7,"VEG_SPEC",516
"T03",2011,237,7,"VEG_SPEC",4319
"T03",2011,237,8,"VEG_SPEC",51
"T03",2011,237,8,"VEG_SPEC",4319
"T03",2011,237,9,"VEG_SPEC",51
"T03",2011,237,9,"VEG_SPEC",4319
"T03",2011,237,10,"VEG_SPEC",51
"T03",2011,237,10,"VEG_SPEC",500
"T03",2011,237,10,"VEG_SPEC",932
"T03",2011,237,10,"VEG_SPEC",1136
"T03",2011,237,10,"VEG_SPEC",1480
"T03",2011,237,10,"VEG_SPEC",4319
"T03",2011,239,1,"VEG_SPEC",51
"T03",2011,239,1,"VEG_SPEC",52
"T03",2011,239,1,"VEG_SPEC",652
"T03",2011,239,1,"VEG_SPEC",4319
"T03",2011,239,2,"VEG_SPEC",51
"T03",2011,239,2,"VEG_SPEC",652
"T03",2011,239,2,"VEG_SPEC",4319
"T03",2011,239,3,"VEG_SPEC",51
"T03",2011,239,3,"VEG_SPEC",652
"T03",2011,239,3,"VEG_SPEC",4319
"T03",2011,239,4,"VEG_SPEC",51
"T03",2011,239,4,"VEG_SPEC",52
"T03",2011,239,4,"VEG_SPEC",652
"T03",2011,239,4,"VEG_SPEC",4319
"T03",2011,239,5,"VEG_SPEC",51
"T03",2011,239,5,"VEG_SPEC",652
"T03",2011,239,6,"VEG_SPEC",51
"T03",2011,239,6,"VEG_SPEC",652
"T03",2011,239,7,"VEG_SPEC",51
"T03",2011,239,7,"VEG_SPEC",2644
"T03",2011,179,9,"VEG_SPEC",3046
"T03",2011,179,9,"VEG_SPEC",3292
"T03",2011,179,9,"VEG_SPEC",4319
"T03",2011,179,10,"VEG_SPEC",51
"T03",2011,179,10,"VEG_SPEC",499
"T03",2011,179,10,"VEG_SPEC",4319
"T03",2011,198,1,"VEG_SPEC",51
"T03",2011,198,1,"VEG_SPEC",52
"T03",2011,198,1,"VEG_SPEC",568
"T03",2011,198,1,"VEG_SPEC",932
"T03",2011,198,1,"VEG_SPEC",3292
"T03",2011,198,2,"VEG_SPEC",51
"T03",2011,198,2,"VEG_SPEC",568
"T03",2011,198,3,"VEG_SPEC",51
"T03",2011,198,3,"VEG_SPEC",568
"T03",2011,198,4,"VEG_SPEC",51
"T03",2011,198,4,"VEG_SPEC",568
"T03",2011,198,4,"VEG_SPEC",932
"T03",2011,198,5,"VEG_SPEC",51
"T03",2011,198,5,"VEG_SPEC",568
"T03",2011,198,5,"VEG_SPEC",932
"T03",2011,198,6,"VEG_SPEC",51
"T03",2011,198,6,"VEG_SPEC",568
"T03",2011,198,6,"VEG_SPEC",932
"T03",2011,198,7,"VEG_SPEC",51
"T03",2011,198,7,"VEG_SPEC",932
"T03",2011,198,8,"VEG_SPEC",51
"T03",2011,198,8,"VEG_SPEC",568
"T03",2011,198,8,"VEG_SPEC",932
"T03",2011,198,9,"VEG_SPEC",51
"T03",2011,198,9,"VEG_SPEC",568
"T03",2011,198,9,"VEG_SPEC",932
"T03",2011,198,10,"VEG_SPEC",51
"T03",2011,198,10,"VEG_SPEC",568
"T03",2011,203,1,"VEG_SPEC",51
"T03",2011,203,2,"VEG_SPEC",51
"T03",2011,203,2,"VEG_SPEC",52
"T03",2011,203,2,"VEG_SPEC",568
"T03",2011,203,3,"VEG_SPEC",51
"T03",2011,203,3,"VEG_SPEC",52
"T03",2011,203,4,"VEG_SPEC",51
"T03",2011,203,4,"VEG_SPEC",652
"T03",2011,203,5,"VEG_SPEC",51
"T03",2011,203,6,"VEG_SPEC",51
"T03",2011,203,7,"VEG_SPEC",51
"T03",2011,203,7,"VEG_SPEC",1772
"T03",2011,203,7,"VEG_SPEC",1794
"T03",2011,203,8,"VEG_SPEC",51
"T03",2011,203,9,"VEG_SPEC",51
"T03",2011,203,9,"VEG_SPEC",103
"T03",2011,203,10,"VEG_SPEC",51
"T03",2011,203,10,"VEG_SPEC",2003
"T03",2011,204,1,"VEG_SPEC",51
"T03",2011,204,1,"VEG_SPEC",652
"T03",2011,204,2,"VEG_SPEC",51
"T03",2011,204,2,"VEG_SPEC",652
"T03",2011,204,3,"VEG_SPEC",51
"T03",2011,204,3,"VEG_SPEC",652
"T03",2011,204,4,"VEG_SPEC",51
"T03",2011,204,4,"VEG_SPEC",652
"T03",2011,204,5,"VEG_SPEC",51
"T03",2011,204,5,"VEG_SPEC",652
"T03",2011,204,6,"VEG_SPEC",51
"T03",2011,204,6,"VEG_SPEC",652
"T03",2011,74,5,"VEG_SPEC",2003
"T03",2011,74,5,"VEG_SPEC",3292
"T03",2011,74,5,"VEG_SPEC",4319
"T03",2011,74,6,"VEG_SPEC",51
"T03",2011,74,6,"VEG_SPEC",4319
"T03",2011,74,7,"VEG_SPEC",51
"T03",2011,74,7,"VEG_SPEC",4319
"T03",2011,74,8,"VEG_SPEC",51
"T03",2011,74,8,"VEG_SPEC",2003
"T03",2011,74,9,"VEG_SPEC",51
"T03",2011,74,9,"VEG_SPEC",2003
"T03",2011,74,9,"VEG_SPEC",4319
"T03",2011,74,10,"VEG_SPEC",51
"T03",2011,74,10,"VEG_SPEC",2003
"T03",2011,75,1,"VEG_SPEC",4319
"T03",2011,75,3,"VEG_SPEC",4319
"T03",2011,75,4,"VEG_SPEC",4319
"T03",2011,75,5,"VEG_SPEC",3046
"T03",2011,75,6,"VEG_SPEC",3046
"T03",2011,75,6,"VEG_SPEC",4319
"T03",2011,75,7,"VEG_SPEC",652
"T03",2011,75,7,"VEG_SPEC",3046
"T03",2011,75,7,"VEG_SPEC",4319
"T03",2011,75,8,"VEG_SPEC",3046
"T03",2011,75,9,"VEG_SPEC",3046
"T03",2011,75,9,"VEG_SPEC",4319
"T03",2011,75,10,"VEG_SPEC",3046
"T03",2011,75,10,"VEG_SPEC",4319
"T03",2011,179,1,"VEG_SPEC",51
"T03",2011,179,1,"VEG_SPEC",122
"T03",2011,179,1,"VEG_SPEC",630
"T03",2011,179,1,"VEG_SPEC",4319
"T03",2011,179,2,"VEG_SPEC",51
"T03",2011,179,2,"VEG_SPEC",630
"T03",2011,179,2,"VEG_SPEC",932
"T03",2011,179,2,"VEG_SPEC",3046
"T03",2011,179,2,"VEG_SPEC",4319
"T03",2011,179,3,"VEG_SPEC",122
"T03",2011,179,3,"VEG_SPEC",652
"T03",2011,179,3,"VEG_SPEC",932
"T03",2011,179,3,"VEG_SPEC",1136
"T03",2011,179,3,"VEG_SPEC",3046
"T03",2011,179,3,"VEG_SPEC",4319
"T03",2011,179,4,"VEG_SPEC",51
"T03",2011,179,4,"VEG_SPEC",499
"T03",2011,179,4,"VEG_SPEC",932
"T03",2011,179,4,"VEG_SPEC",4319
"T03",2011,179,5,"VEG_SPEC",51
"T03",2011,179,5,"VEG_SPEC",932
"T03",2011,179,5,"VEG_SPEC",1136
"T03",2011,179,5,"VEG_SPEC",1187
"T03",2011,179,5,"VEG_SPEC",4319
"T03",2011,179,6,"VEG_SPEC",51
"T03",2011,179,6,"VEG_SPEC",499
"T03",2011,179,6,"VEG_SPEC",932
"T03",2011,179,7,"VEG_SPEC",122
"T03",2011,179,7,"VEG_SPEC",499
"T03",2011,179,7,"VEG_SPEC",680
"T03",2011,179,7,"VEG_SPEC",4319
"T03",2011,179,8,"VEG_SPEC",122
"T03",2011,179,8,"VEG_SPEC",4319
"T03",2011,179,9,"VEG_SPEC",122
"T03",2011,179,9,"VEG_SPEC",630
"T03",2011,179,9,"VEG_SPEC",1136
"T03",2011,52,3,"VEG_SPEC",51
"T03",2011,52,3,"VEG_SPEC",652
"T03",2011,52,4,"VEG_SPEC",51
"T03",2011,52,4,"VEG_SPEC",103
"T03",2011,52,4,"VEG_SPEC",1136
"T03",2011,52,5,"VEG_SPEC",51
"T03",2011,52,6,"VEG_SPEC",51
"T03",2011,52,6,"VEG_SPEC",1136
"T03",2011,52,6,"VEG_SPEC",4319
"T03",2011,52,7,"VEG_SPEC",51
"T03",2011,52,7,"VEG_SPEC",589
"T03",2011,52,8,"VEG_SPEC",51
"T03",2011,52,8,"VEG_SPEC",499
"T03",2011,52,8,"VEG_SPEC",1136
"T03",2011,52,8,"VEG_SPEC",1480
"T03",2011,52,8,"VEG_SPEC",4319
"T03",2011,52,9,"VEG_SPEC",51
"T03",2011,52,9,"VEG_SPEC",103
"T03",2011,52,9,"VEG_SPEC",4319
"T03",2011,52,10,"VEG_SPEC",51
"T03",2011,52,10,"VEG_SPEC",3968
"T03",2011,52,10,"VEG_SPEC",4319
"T03",2011,57,1,"VEG_SPEC",51
"T03",2011,57,1,"VEG_SPEC",568
"T03",2011,57,1,"VEG_SPEC",932
"T03",2011,57,2,"VEG_SPEC",51
"T03",2011,57,2,"VEG_SPEC",568
"T03",2011,57,2,"VEG_SPEC",932
"T03",2011,57,2,"VEG_SPEC",2003
"T03",2011,57,3,"VEG_SPEC",51
"T03",2011,57,3,"VEG_SPEC",568
"T03",2011,57,3,"VEG_SPEC",932
"T03",2011,57,4,"VEG_SPEC",51
"T03",2011,57,4,"VEG_SPEC",568
"T03",2011,57,4,"VEG_SPEC",932
"T03",2011,57,5,"VEG_SPEC",51
"T03",2011,57,5,"VEG_SPEC",568
"T03",2011,57,6,"VEG_SPEC",51
"T03",2011,57,6,"VEG_SPEC",568
"T03",2011,57,7,"VEG_SPEC",51
"T03",2011,57,7,"VEG_SPEC",568
"T03",2011,57,7,"VEG_SPEC",932
"T03",2011,57,8,"VEG_SPEC",51
"T03",2011,57,8,"VEG_SPEC",499
"T03",2011,57,8,"VEG_SPEC",568
"T03",2011,57,8,"VEG_SPEC",932
"T03",2011,57,9,"VEG_SPEC",51
"T03",2011,57,9,"VEG_SPEC",242
"T03",2011,57,9,"VEG_SPEC",499
"T03",2011,57,9,"VEG_SPEC",568
"T03",2011,57,10,"VEG_SPEC",51
"T03",2011,57,10,"VEG_SPEC",568
"T03",2011,74,1,"VEG_SPEC",51
"T03",2011,74,1,"VEG_SPEC",2003
"T03",2011,74,2,"VEG_SPEC",51
"T03",2011,74,2,"VEG_SPEC",1858
"T03",2011,74,2,"VEG_SPEC",2003
"T03",2011,74,2,"VEG_SPEC",3292
"T03",2011,74,3,"VEG_SPEC",51
"T03",2011,74,3,"VEG_SPEC",2003
"T03",2011,74,4,"VEG_SPEC",51
"T03",2011,74,4,"VEG_SPEC",1333
"T03",2011,74,4,"VEG_SPEC",4319
"T03",2011,74,5,"VEG_SPEC",51
"T02",2011,443,9,"VEG_SPEC",419
"T02",2011,443,9,"VEG_SPEC",478
"T02",2011,443,9,"VEG_SPEC",736
"T02",2011,443,9,"VEG_SPEC",1638
"T02",2011,443,9,"VEG_SPEC",1891
"T02",2011,443,9,"VEG_SPEC",1940
"T02",2011,443,9,"VEG_SPEC",2695
"T02",2011,443,10,"VEG_SPEC",51
"T02",2011,443,10,"VEG_SPEC",419
"T02",2011,443,10,"VEG_SPEC",1868
"T02",2011,443,10,"VEG_SPEC",1872
"T02",2011,443,10,"VEG_SPEC",1891
"T02",2011,443,10,"VEG_SPEC",2695
"T02",2011,443,,"Q1",141
"T02",2011,443,,"Q2",142
"T02",2011,443,,"Q3",144
"T03",2011,31,1,"VEG_SPEC",51
"T03",2011,31,1,"VEG_SPEC",103
"T03",2011,31,1,"VEG_SPEC",630
"T03",2011,31,1,"VEG_SPEC",652
"T03",2011,31,1,"VEG_SPEC",932
"T03",2011,31,1,"VEG_SPEC",4319
"T03",2011,31,2,"VEG_SPEC",51
"T03",2011,31,2,"VEG_SPEC",652
"T03",2011,31,2,"VEG_SPEC",932
"T03",2011,31,3,"VEG_SPEC",51
"T03",2011,31,3,"VEG_SPEC",652
"T03",2011,31,3,"VEG_SPEC",2612
"T03",2011,31,4,"VEG_SPEC",51
"T03",2011,31,4,"VEG_SPEC",652
"T03",2011,31,4,"VEG_SPEC",932
"T03",2011,31,4,"VEG_SPEC",2600
"T03",2011,31,5,"VEG_SPEC",51
"T03",2011,31,5,"VEG_SPEC",499
"T03",2011,31,5,"VEG_SPEC",630
"T03",2011,31,5,"VEG_SPEC",652
"T03",2011,31,5,"VEG_SPEC",932
"T03",2011,31,5,"VEG_SPEC",1794
"T03",2011,31,5,"VEG_SPEC",4319
"T03",2011,31,6,"VEG_SPEC",51
"T03",2011,31,6,"VEG_SPEC",652
"T03",2011,31,6,"VEG_SPEC",932
"T03",2011,31,7,"VEG_SPEC",51
"T03",2011,31,7,"VEG_SPEC",652
"T03",2011,31,7,"VEG_SPEC",932
"T03",2011,31,7,"VEG_SPEC",2600
"T03",2011,31,8,"VEG_SPEC",51
"T03",2011,31,8,"VEG_SPEC",630
"T03",2011,31,8,"VEG_SPEC",652
"T03",2011,31,8,"VEG_SPEC",2600
"T03",2011,31,8,"VEG_SPEC",2614
"T03",2011,31,9,"VEG_SPEC",51
"T03",2011,31,9,"VEG_SPEC",630
"T03",2011,31,9,"VEG_SPEC",652
"T03",2011,31,9,"VEG_SPEC",932
"T03",2011,31,9,"VEG_SPEC",2600
"T03",2011,31,10,"VEG_SPEC",51
"T03",2011,31,10,"VEG_SPEC",652
"T03",2011,31,10,"VEG_SPEC",932
"T03",2011,31,10,"VEG_SPEC",2614
"T03",2011,31,10,"VEG_SPEC",4377
"T03",2011,52,1,"VEG_SPEC",51
"T03",2011,52,2,"VEG_SPEC",51
"T03",2011,52,2,"VEG_SPEC",2743
"T02",2011,443,2,"VEG_SPEC",478
"T02",2011,443,2,"VEG_SPEC",610
"T02",2011,443,2,"VEG_SPEC",1375
"T02",2011,443,2,"VEG_SPEC",1891
"T02",2011,443,2,"VEG_SPEC",2695
"T02",2011,443,3,"VEG_SPEC",51
"T02",2011,443,3,"VEG_SPEC",123
"T02",2011,443,3,"VEG_SPEC",171
"T02",2011,443,3,"VEG_SPEC",419
"T02",2011,443,3,"VEG_SPEC",478
"T02",2011,443,3,"VEG_SPEC",736
"T02",2011,443,3,"VEG_SPEC",1868
"T02",2011,443,3,"VEG_SPEC",1891
"T02",2011,443,3,"VEG_SPEC",2695
"T02",2011,443,4,"VEG_SPEC",22
"T02",2011,443,4,"VEG_SPEC",51
"T02",2011,443,4,"VEG_SPEC",53
"T02",2011,443,4,"VEG_SPEC",419
"T02",2011,443,4,"VEG_SPEC",478
"T02",2011,443,4,"VEG_SPEC",610
"T02",2011,443,4,"VEG_SPEC",2695
"T02",2011,443,4,"VEG_SPEC",2701
"T02",2011,443,5,"VEG_SPEC",51
"T02",2011,443,5,"VEG_SPEC",419
"T02",2011,443,5,"VEG_SPEC",478
"T02",2011,443,5,"VEG_SPEC",610
"T02",2011,443,5,"VEG_SPEC",736
"T02",2011,443,5,"VEG_SPEC",1375
"T02",2011,443,5,"VEG_SPEC",1940
"T02",2011,443,5,"VEG_SPEC",2695
"T02",2011,443,6,"VEG_SPEC",51
"T02",2011,443,6,"VEG_SPEC",419
"T02",2011,443,6,"VEG_SPEC",478
"T02",2011,443,6,"VEG_SPEC",501
"T02",2011,443,6,"VEG_SPEC",1375
"T02",2011,443,6,"VEG_SPEC",1891
"T02",2011,443,6,"VEG_SPEC",2695
"T02",2011,443,7,"VEG_SPEC",51
"T02",2011,443,7,"VEG_SPEC",53
"T02",2011,443,7,"VEG_SPEC",419
"T02",2011,443,7,"VEG_SPEC",478
"T02",2011,443,7,"VEG_SPEC",501
"T02",2011,443,7,"VEG_SPEC",736
"T02",2011,443,7,"VEG_SPEC",1375
"T02",2011,443,7,"VEG_SPEC",1638
"T02",2011,443,7,"VEG_SPEC",1891
"T02",2011,443,7,"VEG_SPEC",2695
"T02",2011,443,8,"VEG_SPEC",51
"T02",2011,443,8,"VEG_SPEC",53
"T02",2011,443,8,"VEG_SPEC",171
"T02",2011,443,8,"VEG_SPEC",308
"T02",2011,443,8,"VEG_SPEC",419
"T02",2011,443,8,"VEG_SPEC",478
"T02",2011,443,8,"VEG_SPEC",736
"T02",2011,443,8,"VEG_SPEC",1375
"T02",2011,443,8,"VEG_SPEC",1576
"T02",2011,443,8,"VEG_SPEC",1638
"T02",2011,443,8,"VEG_SPEC",1891
"T02",2011,443,8,"VEG_SPEC",1940
"T02",2011,443,8,"VEG_SPEC",2695
"T02",2011,443,8,"VEG_SPEC",6024
"T02",2011,443,9,"VEG_SPEC",51
"T02",2011,443,9,"VEG_SPEC",53
"T02",2011,443,9,"VEG_SPEC",171
"T02",2011,442,6,"VEG_SPEC",1128
"T02",2011,442,6,"VEG_SPEC",1375
"T02",2011,442,6,"VEG_SPEC",1638
"T02",2011,442,6,"VEG_SPEC",1960
"T02",2011,442,6,"VEG_SPEC",2366
"T02",2011,442,6,"VEG_SPEC",2695
"T02",2011,442,6,"VEG_SPEC",6016
"T02",2011,442,7,"VEG_SPEC",51
"T02",2011,442,7,"VEG_SPEC",278
"T02",2011,442,7,"VEG_SPEC",515
"T02",2011,442,7,"VEG_SPEC",542
"T02",2011,442,7,"VEG_SPEC",548
"T02",2011,442,7,"VEG_SPEC",1128
"T02",2011,442,7,"VEG_SPEC",1638
"T02",2011,442,7,"VEG_SPEC",1872
"T02",2011,442,7,"VEG_SPEC",1939
"T02",2011,442,7,"VEG_SPEC",1960
"T02",2011,442,7,"VEG_SPEC",2167
"T02",2011,442,7,"VEG_SPEC",2695
"T02",2011,442,8,"VEG_SPEC",51
"T02",2011,442,8,"VEG_SPEC",53
"T02",2011,442,8,"VEG_SPEC",278
"T02",2011,442,8,"VEG_SPEC",515
"T02",2011,442,8,"VEG_SPEC",548
"T02",2011,442,8,"VEG_SPEC",1128
"T02",2011,442,8,"VEG_SPEC",1375
"T02",2011,442,8,"VEG_SPEC",1638
"T02",2011,442,8,"VEG_SPEC",1868
"T02",2011,442,8,"VEG_SPEC",1960
"T02",2011,442,8,"VEG_SPEC",2366
"T02",2011,442,8,"VEG_SPEC",2695
"T02",2011,442,8,"VEG_SPEC",6016
"T02",2011,442,9,"VEG_SPEC",51
"T02",2011,442,9,"VEG_SPEC",278
"T02",2011,442,9,"VEG_SPEC",515
"T02",2011,442,9,"VEG_SPEC",548
"T02",2011,442,9,"VEG_SPEC",1128
"T02",2011,442,9,"VEG_SPEC",1375
"T02",2011,442,9,"VEG_SPEC",1868
"T02",2011,442,9,"VEG_SPEC",1872
"T02",2011,442,9,"VEG_SPEC",1960
"T02",2011,442,9,"VEG_SPEC",2366
"T02",2011,442,9,"VEG_SPEC",2695
"T02",2011,442,9,"VEG_SPEC",6016
"T02",2011,442,10,"VEG_SPEC",51
"T02",2011,442,10,"VEG_SPEC",278
"T02",2011,442,10,"VEG_SPEC",515
"T02",2011,442,10,"VEG_SPEC",548
"T02",2011,442,10,"VEG_SPEC",1128
"T02",2011,442,10,"VEG_SPEC",1375
"T02",2011,442,10,"VEG_SPEC",1638
"T02",2011,442,10,"VEG_SPEC",1761
"T02",2011,442,10,"VEG_SPEC",1872
"T02",2011,442,10,"VEG_SPEC",2695
"T02",2011,442,,"Q1",143
"T02",2011,442,,"Q2",144
